replay_buffer/top,trainer/num train calls,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/rewards Mean,trainer/rewards Std,trainer/rewards Max,trainer/rewards Min,trainer/terminals Mean,trainer/terminals Std,trainer/terminals Max,trainer/terminals Min,trainer/Advantage Weights Mean,trainer/Advantage Weights Std,trainer/Advantage Weights Max,trainer/Advantage Weights Min,trainer/Advantage Score Mean,trainer/Advantage Score Std,trainer/Advantage Score Max,trainer/Advantage Score Min,trainer/V1 Predictions Mean,trainer/V1 Predictions Std,trainer/V1 Predictions Max,trainer/V1 Predictions Min,trainer/VF Loss,exploration/num steps total,exploration/num paths total,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,evaluation/env_infos/final/grasp_success Mean,evaluation/env_infos/final/grasp_success Std,evaluation/env_infos/final/grasp_success Max,evaluation/env_infos/final/grasp_success Min,evaluation/env_infos/initial/grasp_success Mean,evaluation/env_infos/initial/grasp_success Std,evaluation/env_infos/initial/grasp_success Max,evaluation/env_infos/initial/grasp_success Min,evaluation/env_infos/grasp_success Mean,evaluation/env_infos/grasp_success Std,evaluation/env_infos/grasp_success Max,evaluation/env_infos/grasp_success Min,evaluation/env_infos/final/grasp_success_target Mean,evaluation/env_infos/final/grasp_success_target Std,evaluation/env_infos/final/grasp_success_target Max,evaluation/env_infos/final/grasp_success_target Min,evaluation/env_infos/initial/grasp_success_target Mean,evaluation/env_infos/initial/grasp_success_target Std,evaluation/env_infos/initial/grasp_success_target Max,evaluation/env_infos/initial/grasp_success_target Min,evaluation/env_infos/grasp_success_target Mean,evaluation/env_infos/grasp_success_target Std,evaluation/env_infos/grasp_success_target Max,evaluation/env_infos/grasp_success_target Min,evaluation/env_infos/final/place_success Mean,evaluation/env_infos/final/place_success Std,evaluation/env_infos/final/place_success Max,evaluation/env_infos/final/place_success Min,evaluation/env_infos/initial/place_success Mean,evaluation/env_infos/initial/place_success Std,evaluation/env_infos/initial/place_success Max,evaluation/env_infos/initial/place_success Min,evaluation/env_infos/place_success Mean,evaluation/env_infos/place_success Std,evaluation/env_infos/place_success Max,evaluation/env_infos/place_success Min,evaluation/env_infos/final/place_success_target Mean,evaluation/env_infos/final/place_success_target Std,evaluation/env_infos/final/place_success_target Max,evaluation/env_infos/final/place_success_target Min,evaluation/env_infos/initial/place_success_target Mean,evaluation/env_infos/initial/place_success_target Std,evaluation/env_infos/initial/place_success_target Max,evaluation/env_infos/initial/place_success_target Min,evaluation/env_infos/place_success_target Mean,evaluation/env_infos/place_success_target Std,evaluation/env_infos/place_success_target Max,evaluation/env_infos/place_success_target Min,time/evaluation sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
275000,45000,0.0014448763,0.0014003185,-3077.5972,12.933275,0.34891984,13.898289,12.7405615,12.935217,0.32981855,13.891407,12.76633,12.916302,0.3307189,13.791299,12.791299,0.125,0.3307189,1.0,0.0,0.0,0.0,0.0,0.0,1.8920507,3.5057135,12.962572,0.5015567,-0.06357545,0.32803747,0.854022,-0.2300129,12.920503,9.536743e-07,12.920504,12.920504,0.06572992,0,0,9000,225,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00939046,0.23678984,0.9752482,-0.96138054,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.229211422003573,0.0033913220031536184,0.2185913499997696,86.05746169299891,89.50865578700541,4119.060678482008,44
275000,46000,0.0034782356,0.0007636888,-3858.2483,13.169005,0.35442019,14.054134,12.96686,13.223858,0.37466857,14.146405,12.911229,13.223647,0.3667509,14.06349,13.06349,0.16015625,0.3667509,1.0,0.0,0.0,0.0,0.0,0.0,2.2475204,3.861975,11.85681,0.49294278,-0.03290569,0.36465117,0.82430077,-0.23578739,13.195446,1.9073486e-06,13.195444,13.195444,0.08138999,0,0,9200,230,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01008986,0.2074849,0.91388214,-0.9509549,5,0.0,0.6,0.48989794855663565,True,False,0.0,0.0,False,False,0.43,0.4950757517794625,True,False,0.6,0.48989794855663565,True,False,0.0,0.0,False,False,0.43,0.4950757517794625,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,7.820579719998932,0.0033596030007174704,0.23004493299958995,86.04896590099816,94.1029501569974,4213.191459961003,45
275000,47000,0.0024809162,0.00033841253,-4551.2275,13.5281,0.3758778,14.317431,13.286344,13.53512,0.39873725,14.358843,13.282234,13.541854,0.40517813,14.33482,13.33482,0.20703125,0.40517813,1.0,0.0,0.0,0.0,0.0,0.0,2.744938,4.2805686,11.996917,0.48466122,0.013660014,0.4030232,0.82821655,-0.24143505,13.469514,9.536743e-07,13.469515,13.469515,0.10207182,0,0,9400,235,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01682703,0.2259007,0.9280185,-0.9510668,5,0.0,0.2,0.4,True,False,0.0,0.0,False,False,0.13,0.33630343441600474,True,False,0.2,0.4,True,False,0.0,0.0,False,False,0.13,0.33630343441600474,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.780049748998863,0.0033994879995589145,0.22124413200072013,86.22680414099887,90.23149750999801,4303.450165086004,46
275000,48000,0.004076617,0.0052790316,-2893.2808,13.688682,0.32884914,14.657808,13.5215225,13.777489,0.34896725,14.762829,13.461212,13.72545,0.3262362,14.604357,13.604357,0.12109375,0.3262362,1.0,0.0,0.0,0.0,0.0,0.0,1.8215308,3.4057734,11.779886,0.48705906,-0.07473437,0.32531422,0.82213116,-0.23978996,13.741775,0.0,13.741775,13.741775,0.064361945,0,0,9600,240,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.982778e-05,0.2074446,0.9092836,-0.931371,5,0.0,0.4,0.48989794855663565,True,False,0.0,0.0,False,False,0.27,0.4439594576084623,True,False,0.4,0.48989794855663565,True,False,0.0,0.0,False,False,0.27,0.4439594576084623,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,5.540706689000217,0.003529564000928076,0.22376908699880005,86.27236194600118,92.04036728600113,4395.517673432001,47
275000,49000,0.0056577334,0.0032097513,-3178.0715,13.987453,0.32075578,14.846618,13.825327,13.992958,0.32947358,14.875064,13.799928,14.015748,0.34763432,14.875123,13.875123,0.140625,0.34763432,1.0,0.0,0.0,0.0,0.0,0.0,1.9709567,3.5820842,12.047617,0.45806485,-0.06439769,0.34343463,0.82962227,-0.26024818,14.015275,9.536743e-07,14.015276,14.015276,0.07141994,0,0,9800,245,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03085214,0.24183518,0.88335043,-0.9873027,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.055,0.22798026230356,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.055,0.22798026230356,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.7188552459992934,0.0034070639994752128,0.21869206199698965,85.78563461000158,89.72658898199734,4485.2721168399985,48
275000,50000,0.0034909635,0.0050413758,-3702.4897,14.305833,0.38091716,15.186753,14.089519,14.278582,0.3731397,15.134136,14.038908,14.312267,0.37383854,15.144296,14.144296,0.16796875,0.37383854,1.0,0.0,0.0,0.0,0.0,0.0,2.2938182,3.8402913,11.575653,0.4901793,-0.029504426,0.37316558,0.81630135,-0.23766136,14.287169,1.9073486e-06,14.287168,14.287168,0.084882714,0,0,10000,250,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03372948,0.23860182,0.92727023,-0.9266233,5,0.0,0.4,0.48989794855663565,True,False,0.0,0.0,False,False,0.23,0.4208325082500163,True,False,0.4,0.48989794855663565,True,False,0.0,0.0,False,False,0.23,0.4208325082500163,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,4.8434986989996105,0.003439838001213502,0.2185596359995543,85.96848142499948,91.03397959799986,4576.333008892998,49
275000,51000,0.0008035565,0.00097118923,-2850.141,14.525173,0.31720793,15.43764,14.369201,14.519642,0.328914,15.4401,14.339507,14.543258,0.3307189,15.418256,14.418256,0.125,0.3307189,1.0,0.0,0.0,0.0,0.0,0.0,1.7935015,3.3269145,11.571283,0.4823635,-0.08104552,0.3274216,0.81617546,-0.2430191,14.563892,1.9073486e-06,14.563894,14.563894,0.06493747,0,0,10200,255,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04109848,0.24458447,0.94099295,-0.9677839,5,0.0,0.2,0.4000000000000001,True,False,0.0,0.0,False,False,0.16,0.36660605559646714,True,False,0.2,0.4000000000000001,True,False,0.0,0.0,False,False,0.16,0.36660605559646714,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,4.142821473997174,0.0033360489978804253,0.36463184199965326,86.1369672740002,90.6477566389949,4667.007895713996,50
275000,52000,0.0058259964,0.0040927175,-3247.8774,14.891482,0.35848334,15.845985,14.697925,14.877444,0.3661026,15.839159,14.694318,14.82045,0.3435502,15.683731,14.683731,0.13671875,0.3435502,1.0,0.0,0.0,0.0,0.0,0.0,1.9312061,3.5080354,11.625604,0.47001147,-0.07045865,0.3428468,0.8177366,-0.25166607,14.832049,1.9073486e-06,14.832051,14.832051,0.070935816,0,0,10400,260,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05638942,0.2530636,0.92572105,-0.94276756,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.4013752509999904,0.0033538060015416704,0.22186002699891105,86.63824747899707,90.26483656299752,4757.300105275994,51
275000,53000,0.0020165811,0.0030313726,-3583.002,15.084877,0.38605303,15.985276,14.807343,15.085334,0.35858002,15.935356,14.805103,15.1168785,0.37383854,15.948906,14.948906,0.16796875,0.37383854,1.0,0.0,0.0,0.0,0.0,0.0,2.188571,3.718914,11.419766,0.37945044,-0.04240942,0.36790872,0.8117819,-0.32301044,15.099903,1.9073486e-06,15.099905,15.099905,0.081697434,0,0,10600,265,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072777076,0.2149939,0.9070009,-0.93390614,5,0.0,0.2,0.4,True,False,0.0,0.0,False,False,0.145,0.352100837829165,True,False,0.2,0.4,True,False,0.0,0.0,False,False,0.145,0.352100837829165,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,4.014568680002412,0.003178681003191741,0.21930426199833164,86.68751107800199,90.92456270100593,4848.250716981998,52
275000,54000,0.0008534619,0.0019754767,-3483.5303,15.384859,0.35686916,16.241823,15.1750145,15.415472,0.3547114,16.263428,15.224707,15.379238,0.37033194,16.215172,15.215173,0.1640625,0.37033227,1.0,0.0,0.0,0.0,0.0,0.0,2.149856,3.661511,11.144827,0.44405,-0.049084205,0.36767086,0.8036585,-0.27060604,15.368863,1.9073486e-06,15.368861,15.368861,0.08125685,0,0,10800,270,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028130703,0.2316703,0.94394475,-0.97717685,5,0.0,0.6,0.48989794855663565,True,False,0.0,0.0,False,False,0.365,0.4814301610825811,True,False,0.6,0.48989794855663565,True,False,0.0,0.0,False,False,0.365,0.4814301610825811,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,6.194413838999026,0.0038460229989141226,0.27323443299974315,86.49185806000241,92.9633523550001,4941.241648179006,53
275000,55000,0.00583928,0.0048586084,-3240.6,15.614761,0.33152193,16.569597,15.393389,15.597593,0.35476062,16.483458,15.403452,15.622128,0.3516276,16.477592,15.477592,0.14453125,0.3516276,1.0,0.0,0.0,0.0,0.0,0.0,1.9970477,3.5302134,11.655244,0.381066,-0.066578194,0.3542751,0.8185854,-0.32159424,15.633929,1.9073486e-06,15.633931,15.633931,0.07523957,0,0,11000,275,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027680473,0.2291348,0.9263179,-0.9814692,5,0.0,0.4,0.48989794855663565,True,False,0.0,0.0,False,False,0.295,0.45604276115294284,True,False,0.4,0.48989794855663565,True,False,0.0,0.0,False,False,0.295,0.45604276115294284,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,5.7802862860007735,0.0035000690004380886,0.2226029080011358,87.2904327360011,93.29682199900344,5034.566869135011,54
275000,56000,0.0035911263,0.001206612,-3231.1326,15.936802,0.35743505,16.848227,15.7172985,15.915672,0.36350855,16.80812,15.695794,15.894226,0.3593541,16.741882,15.741881,0.15234375,0.35935378,1.0,0.0,0.0,0.0,0.0,0.0,2.0145638,3.5114744,11.135298,0.47403854,-0.0622745,0.35609704,0.80337334,-0.24882221,15.900893,2.861023e-06,15.90089,15.90089,0.07593541,0,0,11200,280,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04641943,0.25503504,0.9286471,-0.95037127,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.732719512998301,0.004285204002371756,0.23965474299984635,87.5915228920021,91.56818235200262,5126.162272488011,55
275000,57000,0.0008110649,0.0025891054,-3670.0237,16.17834,0.3677143,17.018578,15.881209,16.141508,0.3765465,17.005587,15.915316,16.180344,0.38063395,17.004562,16.004562,0.17578125,0.38063395,1.0,0.0,0.0,0.0,0.0,0.0,2.2026482,3.6598601,11.245947,0.46309718,-0.04529512,0.37681565,0.80666924,-0.2566061,16.166225,1.9073486e-06,16.166224,16.166224,0.084926896,0,0,11400,285,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05141207,0.24421473,0.9205765,-0.88979095,5,0.0,0.2,0.4000000000000001,True,False,0.0,0.0,False,False,0.135,0.3417235724968356,True,False,0.2,0.4000000000000001,True,False,0.0,0.0,False,False,0.135,0.3417235724968356,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,4.998408397997991,0.0033168879999720957,0.2792437729985977,86.46829794100267,91.74926699999924,5217.941765796011,56
275000,58000,0.0025618467,0.0006367618,-3249.8792,16.370607,0.33881468,17.296093,16.181934,16.398575,0.34410325,17.278034,16.19957,16.412014,0.35553312,17.263575,16.263575,0.1484375,0.35553312,1.0,0.0,0.0,0.0,0.0,0.0,1.9364538,3.4155555,11.112065,0.46808308,-0.0737333,0.35222927,0.80267715,-0.2530365,16.427855,1.9073486e-06,16.427853,16.427853,0.07402678,0,0,11600,290,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012065283,0.21165158,0.92299527,-0.9218856,5,0.0,0.4,0.48989794855663565,True,False,0.0,0.0,False,False,0.28,0.4489988864128729,True,False,0.4,0.48989794855663565,True,False,0.0,0.0,False,False,0.28,0.4489988864128729,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,5.231122746001347,0.0035002969998458866,0.23138454299987643,87.14138849099982,92.60739607700089,5310.57592840301,57
275000,59000,0.0021414799,0.003254655,-2855.1309,16.615791,0.31618145,17.509521,16.443512,16.599464,0.32535878,17.508316,16.42471,16.647886,0.3307189,17.522886,16.522886,0.125,0.3307189,1.0,0.0,0.0,0.0,0.0,0.0,1.6964331,3.1445076,11.098721,0.44960967,-0.099888615,0.32770318,0.8022766,-0.2664585,16.689785,1.9073486e-06,16.689783,16.689783,0.064605445,0,0,11800,295,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018085908,0.21881889,0.92256224,-0.942764,5,0.0,0.4,0.48989794855663565,True,False,0.0,0.0,False,False,0.275,0.4465142774872938,True,False,0.4,0.48989794855663565,True,False,0.0,0.0,False,False,0.275,0.4465142774872938,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,5.044600516997889,0.003394352999748662,0.22281280500101275,87.0342211390016,92.30502881400025,5402.910225464017,58
275000,60000,0.004043811,0.0029913327,-2969.3333,16.915924,0.33850798,17.813549,16.649755,16.940563,0.36414212,17.863533,16.756887,16.927305,0.35553312,17.778866,16.778866,0.1484375,0.35553312,1.0,0.0,0.0,0.0,0.0,0.0,1.8579786,3.3084695,10.663504,0.41583362,-0.084106684,0.34783408,0.78894234,-0.29249,16.948349,0.0,16.948349,16.948349,0.07192288,0,0,12000,300,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01217845,0.22257555,0.93509966,-0.9586964,5,0.0,0.2,0.4000000000000001,True,False,0.0,0.0,False,False,0.13,0.3363034344160048,True,False,0.2,0.4000000000000001,True,False,0.0,0.0,False,False,0.13,0.3363034344160048,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,4.848993147999863,0.0038223499977902975,0.27727694299755967,86.8197581989989,91.94985063999411,5494.887819998014,59
275000,61000,0.007998277,0.0072804596,-3245.1128,17.230873,0.36047283,18.12034,17.032553,17.225521,0.3408918,18.102007,17.038385,17.181515,0.35553312,18.033075,17.033075,0.1484375,0.35553312,1.0,0.0,0.0,0.0,0.0,0.0,1.9606888,3.4391096,11.274231,0.41536754,-0.076122455,0.35861892,0.80750656,-0.29286385,17.205126,0.0,17.205126,17.205126,0.076386385,0,0,12200,305,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005798855,0.20194083,0.91310203,-0.9650974,5,0.0,0.2,0.4,True,False,0.0,0.0,False,False,0.1,0.30000000000000004,True,False,0.2,0.4,True,False,0.0,0.0,False,False,0.1,0.30000000000000004,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,4.223773866000556,0.0033614210005907807,0.3645456029989873,86.0263287480011,90.61800963800124,5585.535815171013,60
275000,62000,0.0026477955,0.0012780725,-3480.4258,17.404125,0.36284402,18.273232,17.191576,17.423246,0.3541669,18.274534,17.22185,17.45033,0.37033227,18.286266,17.286266,0.1640625,0.37033227,1.0,0.0,0.0,0.0,0.0,0.0,2.0407934,3.4797568,11.822259,0.40992275,-0.06682206,0.367884,0.823328,-0.2972622,17.460875,0.0,17.460875,17.460875,0.080162846,0,0,12400,310,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045435373,0.24715541,0.9241763,-0.92466325,5,0.0,0.2,0.4000000000000001,True,False,0.0,0.0,False,False,0.14,0.34698703145794946,True,False,0.2,0.4000000000000001,True,False,0.0,0.0,False,False,0.14,0.34698703145794946,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,4.788375434000045,0.0037139400010346435,0.22502003599947784,84.94753334300185,89.96464275300241,5675.527198420026,61
275000,63000,0.004707263,0.0039994163,-2908.313,17.721302,0.34359285,18.681356,17.531393,17.698452,0.3446651,18.606556,17.512024,17.680433,0.34763432,18.539806,17.539806,0.140625,0.34763432,1.0,0.0,0.0,0.0,0.0,0.0,1.7970245,3.1947887,10.542286,0.43214464,-0.0915602,0.34541237,0.78513145,-0.279665,17.716978,1.9073486e-06,17.716976,17.716976,0.07066858,0,0,12600,315,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01596953,0.1952857,0.91854906,-0.9543929,5,0.0,0.2,0.4,True,False,0.0,0.0,False,False,0.12,0.3249615361854385,True,False,0.2,0.4,True,False,0.0,0.0,False,False,0.12,0.3249615361854385,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,4.139516027997161,0.00322356400283752,0.2719698930013692,85.76310703800118,90.17781652300255,5765.736049583022,62
275000,64000,0.00091167237,0.0005647447,-3345.851,17.968876,0.36395818,18.844564,17.713259,17.966724,0.37109804,18.836752,17.667639,17.952955,0.37383854,18.784986,17.784986,0.16796875,0.37383854,1.0,0.0,0.0,0.0,0.0,0.0,2.0392442,3.4494195,10.58811,0.34790885,-0.06832546,0.37075725,0.7865772,-0.35193825,17.964632,0.0,17.964632,17.964632,0.08108765,0,0,12800,320,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0124509195,0.22472818,0.9350446,-0.9938899,5,0.0,0.2,0.4000000000000001,True,False,0.0,0.0,False,False,0.145,0.35210083782916496,True,False,0.2,0.4000000000000001,True,False,0.0,0.0,False,False,0.145,0.35210083782916496,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,4.124272752000252,0.0036676460003945976,0.2260090689997014,86.4571990939985,90.81114856099884,5856.573406122021,63
275000,65000,0.0024813998,0.0040738676,-3258.722,18.146244,0.364553,19.03229,17.818602,18.134607,0.3606113,19.011263,17.809423,18.191578,0.3667509,19.031422,18.031422,0.16015625,0.3667509,1.0,0.0,0.0,0.0,0.0,0.0,1.9724381,3.3964455,11.105264,0.37234086,-0.0778088,0.3656471,0.80247307,-0.3293152,18.213558,1.9073486e-06,18.213556,18.213556,0.07876596,0,0,13000,325,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008133429,0.22038797,0.88380677,-0.92072767,5,0.0,0.2,0.4000000000000001,True,False,0.0,0.0,False,False,0.155,0.36190468358395134,True,False,0.2,0.4000000000000001,True,False,0.0,0.0,False,False,0.155,0.36190468358395134,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,4.525326740997116,0.0036132939967501443,0.22877516500011552,86.62872267200146,91.38643787199544,5947.987358006016,64
275000,66000,0.0012644255,0.0025406512,-3274.3792,18.45491,0.36070192,19.302824,18.215355,18.484413,0.36528116,19.360197,18.276966,18.442719,0.37383854,19.27475,18.27475,0.16796875,0.37383854,1.0,0.0,0.0,0.0,0.0,0.0,2.0574923,3.4858363,10.605452,0.43393862,-0.06894691,0.37321773,0.7871227,-0.27828407,18.459347,3.8146973e-06,18.459343,18.459343,0.082120195,0,0,13200,330,40.0,0.0,40,40,0.025,0.15612494995995993,1.0,0.0,1.0,2.0,5.0,0.0,0.009425087,0.22849958,0.96205366,-0.9182233,5,1.0,0.2,0.4000000000000001,True,False,0.0,0.0,False,False,0.245,0.43008720046055776,True,False,0.2,0.4000000000000001,True,False,0.0,0.0,False,False,0.245,0.43008720046055776,True,False,0.2,0.4000000000000001,True,False,0.0,0.0,False,False,0.025,0.15612494995995993,True,False,0.2,0.4000000000000001,True,False,0.0,0.0,False,False,0.025,0.15612494995995993,True,False,4.076710244000424,0.0032047929998952895,0.218830125999375,86.11873194999862,90.41747711299831,6038.431169029009,65
275000,67000,0.0069233747,0.005796034,-2802.1597,18.57328,0.34199712,19.457478,18.397446,18.587803,0.34811792,19.47423,18.399412,18.654001,0.34763432,19.513376,18.513376,0.140625,0.34763432,1.0,0.0,0.0,0.0,0.0,0.0,1.7891641,3.2155998,10.444893,0.4388126,-0.0981445,0.34662947,0.78203773,-0.27456093,18.70038,0.0,18.70038,18.70038,0.071279466,0,0,13400,335,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02460248,0.23095731,0.9201809,-0.92805916,5,0.0,0.2,0.4000000000000001,True,False,0.0,0.0,False,False,0.135,0.3417235724968356,True,False,0.2,0.4000000000000001,True,False,0.0,0.0,False,False,0.135,0.3417235724968356,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,4.617569799000194,0.0033625109972490463,0.2212752300001739,85.83431205099987,90.67651959099749,6129.134662756005,66
275000,68000,0.0042469553,0.004576962,-2842.1062,18.8947,0.3344836,19.81453,18.71918,18.860256,0.3454768,19.764097,18.643488,18.88625,0.34355018,19.749529,18.749529,0.13671875,0.3435502,1.0,0.0,0.0,0.0,0.0,0.0,1.7598219,3.1514,10.160989,0.43063888,-0.10066417,0.34495264,0.77285194,-0.28082848,18.938915,1.9073486e-06,18.938917,18.938917,0.07050525,0,0,13600,340,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03343484,0.23668107,0.93742204,-0.89308465,5,0.0,0.2,0.4000000000000001,True,False,0.0,0.0,False,False,0.125,0.33071891388307384,True,False,0.2,0.4000000000000001,True,False,0.0,0.0,False,False,0.125,0.33071891388307384,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,4.018689805998292,0.0033719890016072895,0.27384814499964705,86.81075377300294,91.10666371300249,6220.268390647016,67
