replay_buffer/top,trainer/num train calls,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/rewards Mean,trainer/rewards Std,trainer/rewards Max,trainer/rewards Min,trainer/terminals Mean,trainer/terminals Std,trainer/terminals Max,trainer/terminals Min,trainer/policy/mean Mean,trainer/policy/mean Std,trainer/policy/mean Max,trainer/policy/mean Min,trainer/policy/std Mean,trainer/policy/std Std,trainer/policy/std Max,trainer/policy/std Min,trainer/Advantage Weights Mean,trainer/Advantage Weights Std,trainer/Advantage Weights Max,trainer/Advantage Weights Min,trainer/Advantage Score Mean,trainer/Advantage Score Std,trainer/Advantage Score Max,trainer/Advantage Score Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,evaluation/env_infos/final/grasp_success Mean,evaluation/env_infos/final/grasp_success Std,evaluation/env_infos/final/grasp_success Max,evaluation/env_infos/final/grasp_success Min,evaluation/env_infos/initial/grasp_success Mean,evaluation/env_infos/initial/grasp_success Std,evaluation/env_infos/initial/grasp_success Max,evaluation/env_infos/initial/grasp_success Min,evaluation/env_infos/grasp_success Mean,evaluation/env_infos/grasp_success Std,evaluation/env_infos/grasp_success Max,evaluation/env_infos/grasp_success Min,evaluation/env_infos/final/grasp_success_target Mean,evaluation/env_infos/final/grasp_success_target Std,evaluation/env_infos/final/grasp_success_target Max,evaluation/env_infos/final/grasp_success_target Min,evaluation/env_infos/initial/grasp_success_target Mean,evaluation/env_infos/initial/grasp_success_target Std,evaluation/env_infos/initial/grasp_success_target Max,evaluation/env_infos/initial/grasp_success_target Min,evaluation/env_infos/grasp_success_target Mean,evaluation/env_infos/grasp_success_target Std,evaluation/env_infos/grasp_success_target Max,evaluation/env_infos/grasp_success_target Min,evaluation/env_infos/final/place_success Mean,evaluation/env_infos/final/place_success Std,evaluation/env_infos/final/place_success Max,evaluation/env_infos/final/place_success Min,evaluation/env_infos/initial/place_success Mean,evaluation/env_infos/initial/place_success Std,evaluation/env_infos/initial/place_success Max,evaluation/env_infos/initial/place_success Min,evaluation/env_infos/place_success Mean,evaluation/env_infos/place_success Std,evaluation/env_infos/place_success Max,evaluation/env_infos/place_success Min,evaluation/env_infos/final/place_success_target Mean,evaluation/env_infos/final/place_success_target Std,evaluation/env_infos/final/place_success_target Max,evaluation/env_infos/final/place_success_target Min,evaluation/env_infos/initial/place_success_target Mean,evaluation/env_infos/initial/place_success_target Std,evaluation/env_infos/initial/place_success_target Max,evaluation/env_infos/initial/place_success_target Min,evaluation/env_infos/place_success_target Mean,evaluation/env_infos/place_success_target Std,evaluation/env_infos/place_success_target Max,evaluation/env_infos/place_success_target Min,time/evaluation sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
275000,98000,13.312751,19.04771,-16.30001,20.923204,25.583885,71.53813,-5.7997575,20.914276,25.721992,71.982,-6.175031,20.746307,25.502096,70.83492,-5.8506083,3.7233253,2.515497,8.368135,-4.162419,0.1484375,0.35553312,1.0,0.0,0.0,0.0,0.0,0.0,-0.034910917,0.13455692,0.6337085,-0.53911483,0.17394114,0.10074103,0.6260625,0.060923006,0.0039062498,0.040007308,0.5778909,1.585161e-11,0.7994952,2.7082703,12.844063,-11.475317,8.100906422261767e-42,-404.6409912109375,0,0,19600,490,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.065855,0.20820172,0.65617275,-0.8630129,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.693811454999377,0.007334372001423617,0.0009189590000460157,109.72005119999994,113.42211598600079,10893.476027546,97
275000,99000,9.323155,8.003786,-18.13909,22.55843,26.930258,73.25723,-6.2593226,22.406569,27.264708,73.42546,-6.7566347,22.457304,27.082724,72.428055,-6.2959914,3.5249746,2.4177184,8.8653555,-3.408309,0.171875,0.37727177,1.0,0.0,0.0,0.0,0.0,0.0,-0.015711457,0.15276672,0.7514744,-0.51877064,0.18018582,0.10328585,0.809088,0.04823883,0.00390625,0.062377676,0.99999785,1.3925754e-24,0.9449562,3.9108813,38.694588,-16.236298,3.13890856008759e-42,-427.64923095703125,0,0,19800,495,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009502559,0.21879461,0.9507652,-0.6928803,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,2.711631695001415,0.006233016998521634,0.0008087320002232445,108.16374036100024,110.8824138050004,11004.496064119996,98
275000,100000,11.225288,9.984602,-18.797081,22.929943,26.07435,71.51465,-7.1926985,23.194422,26.098196,72.15587,-7.0063624,23.25447,26.529661,72.855415,-7.4237413,3.6899853,2.388753,8.326267,-7.207616,0.14453125,0.3516276,1.0,0.0,0.0,0.0,0.0,0.0,-0.016362626,0.1694199,0.88311774,-0.58823085,0.16878745,0.084999286,0.7779346,0.04506698,0.0039062498,0.055259053,0.8824482,1.0128905e-11,0.3691539,2.596905,14.144691,-11.045881,1.2807867963928828e-42,-415.74578857421875,0,0,20000,500,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029932763,0.20739886,0.8461648,-0.8282584,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.4233127440002136,0.006923981998625095,0.0008237040001404239,107.09291764699992,110.5239780769989,11115.099072353994,99
275000,101000,9.966779,13.144952,-15.789315,20.14863,27.145254,74.57214,-7.6988626,20.416206,27.198904,73.42567,-7.338562,20.979149,27.83305,73.725334,-7.3923798,4.173177,2.3648527,10.1193695,-3.7979927,0.13671875,0.3435502,1.0,0.0,0.0,0.0,0.0,0.0,-0.010201981,0.18549697,0.93533945,-0.6160414,0.16338965,0.08313966,0.6003253,0.042925697,0.003906251,0.041627556,0.6337541,7.479369e-15,0.085939005,3.3208961,10.888844,-21.181692,4.848492686563867e-43,-372.85614013671875,0,0,20200,505,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04168448,0.2249054,0.84884155,-0.8914501,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.5042584229995555,0.0037999289997969754,0.29687949099934485,106.52868465900065,110.33362250199934,11225.495979384996,100
275000,102000,8.002339,11.217405,-17.099258,21.064741,27.598877,74.43877,-7.1658573,21.035185,27.366083,74.42917,-7.2876816,21.11987,27.579275,75.07125,-7.463049,3.1010692,2.6467948,9.7469635,-5.022226,0.12890625,0.33509615,1.0,0.0,0.0,0.0,0.0,0.0,0.00038043328,0.16043144,0.792089,-0.52685845,0.18732673,0.11605914,0.8339326,0.062845856,0.0039062498,0.061835326,0.991323,3.022162e-18,0.7522652,3.035393,17.446083,-22.885761,1.821688003622262e-43,-482.11590576171875,0,0,20400,510,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01381006,0.2019329,0.8677342,-0.64337456,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,2.9669167039992317,0.006449116999647231,0.0009996790013246937,107.54602057800003,110.52038607800023,11336.208293358999,101
275000,103000,6.5214143,6.3082843,-19.907154,25.328922,30.017,75.962585,-7.562012,25.090456,29.70938,74.92522,-7.8431883,24.769669,29.682308,74.23933,-7.5541067,4.6329756,2.6421072,11.605558,-4.9815245,0.18359375,0.38715252,1.0,0.0,0.0,0.0,0.0,0.0,-0.016097827,0.17228651,0.77648175,-0.7791399,0.15265709,0.086190686,0.6808139,0.04000268,0.003906249,0.054798417,0.8760211,5.558588e-16,0.68347013,3.3680506,15.148695,-19.844955,6.866362475191604e-44,-334.63714599609375,0,0,20600,515,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008117709,0.20648485,0.93281305,-0.8497057,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,2.9772932569994737,0.00745824099976744,0.0007995729993126588,107.10841150899978,110.09396257999833,11446.37613396699,102
275000,104000,16.730959,13.880603,-15.330501,20.889807,28.152548,72.53363,-7.8798203,21.41693,28.563522,73.79091,-8.113451,21.117405,28.624874,73.83657,-8.368012,4.524688,2.4352705,10.461859,-4.8039546,0.18359375,0.38715252,1.0,0.0,0.0,0.0,0.0,0.0,-0.007435007,0.15898801,0.8410113,-0.57908857,0.15499511,0.07711671,0.5825129,0.044570707,0.0039062495,0.057286445,0.91494834,9.2230334e-17,0.84886324,2.990492,18.551567,-18.281788,2.6624670822171524e-44,-348.7483215332031,0,0,20800,520,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009031508,0.21019891,0.84650165,-0.7789664,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.2219905239999207,0.005948342999545275,0.0008743259986658813,106.4660403300004,109.69485352299853,11556.149404574991,103
275000,105000,6.0099907,5.425581,-19.497208,24.491724,28.277618,73.16651,-7.7998366,24.750725,28.515804,73.08749,-7.7968063,24.852818,28.743427,73.68135,-8.0757675,4.1554494,2.8410544,9.420721,-7.547875,0.17578125,0.38063395,1.0,0.0,0.0,0.0,0.0,0.0,-0.008052997,0.1573425,0.7854622,-0.60286117,0.15792604,0.0847715,0.7202722,0.048314568,0.0039062505,0.056020603,0.8941888,1.459662e-16,0.7011084,3.3350196,17.333845,-19.017473,8.407790785948902e-45,-389.867919921875,0,0,21000,525,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008031021,0.19323766,0.72923505,-0.8552803,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.034124639998481,0.007969291000335943,0.0010443139999551931,106.96931680800117,110.01245505299994,11666.250379117993,104
275000,106000,12.71674,14.117511,-14.285963,18.064758,27.250725,72.48038,-8.34739,18.117176,27.609814,73.33027,-8.565454,18.298515,27.732943,73.872025,-8.180626,2.4596622,2.0845015,7.550306,-4.89808,0.14453125,0.3516276,1.0,0.0,0.0,0.0,0.0,0.0,-0.0030772835,0.19238113,0.7679456,-0.64988804,0.21052681,0.14934388,1.0223935,0.074735254,0.0039062495,0.06236149,0.99973935,2.4125584e-20,1.4505737,4.2620454,29.324863,-15.845892,2.802596928649634e-45,-567.56201171875,0,0,21200,530,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004833766,0.2371168,0.94622654,-0.8524492,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,2.748264627000026,0.006550435999088222,0.0008623449994047405,105.78853510199951,108.54421250999803,11774.871365229992,105
275000,107000,4.503129,5.326113,-19.584435,24.261007,28.874907,74.15794,-8.447112,24.224604,28.948154,73.74878,-8.6835375,24.201828,28.855091,73.690216,-8.392944,3.9602091,2.2768095,11.208196,-7.980783,0.171875,0.37727177,1.0,0.0,0.0,0.0,0.0,0.0,-0.0100497315,0.1467699,0.84393346,-0.63002867,0.15852007,0.07530136,0.53093004,0.044871826,0.0039062505,0.060451176,0.9689631,1.2549431e-12,0.76329184,2.798339,20.619488,-6.7529144,1.401298464324817e-45,-417.7830810546875,0,0,21400,535,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.044038344,0.19070679,0.8074363,-0.83601695,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.4963623700004973,0.008020172001124592,0.0010828350004885579,106.2901548159989,109.79562019300101,11884.74483277599,106
275000,108000,6.697304,11.869837,-17.211754,22.278471,27.897072,74.26779,-9.395382,22.069023,27.664198,72.73716,-9.886208,22.155598,27.908438,74.10144,-9.271104,4.2975273,2.542276,10.742729,-4.8842645,0.13671875,0.3435502,1.0,0.0,0.0,0.0,0.0,0.0,-0.012261852,0.16435717,0.86525553,-0.5956398,0.1650177,0.08627984,0.60553384,0.0416784,0.0039062498,0.062377706,0.99999833,3.6480144e-17,0.8256509,3.109289,27.551266,-10.298496,0.0,-386.21240234375,0,0,21600,540,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04803932,0.19259386,0.86640936,-0.93776006,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.4598537429992575,0.007763286999761476,0.0010852859995793551,106.93755251699986,110.40625483299846,11995.228831369992,107
275000,109000,7.3262005,6.428812,-15.675402,21.26112,28.646212,75.71915,-9.16702,20.93048,28.48746,74.47839,-9.663059,20.794672,28.751684,76.31166,-9.461126,4.4768515,2.3786454,11.387795,-1.9578258,0.10546875,0.30715647,1.0,0.0,0.0,0.0,0.0,0.0,-0.00084503123,0.17581138,0.7758608,-0.7105348,0.15515864,0.08804225,0.62593323,0.027803551,0.0039062495,0.056009874,0.89458865,7.645002e-14,1.0980963,2.9619079,14.206303,-15.884445,0.0,-370.901123046875,0,0,21800,545,40.0,0.0,40,40,0.025,0.15612494995995993,1.0,0.0,1.0,2.0,5.0,0.0,-0.01383102,0.19580087,0.84340775,-0.8796628,5,1.0,0.0,0.0,False,False,0.0,0.0,False,False,0.08,0.2712931993250107,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.08,0.2712931993250107,True,False,0.2,0.4000000000000001,True,False,0.0,0.0,False,False,0.025,0.15612494995995993,True,False,0.2,0.4000000000000001,True,False,0.0,0.0,False,False,0.025,0.15612494995995993,True,False,3.6834987860002,0.007685467999181128,0.0010375900001236005,107.13620302100026,110.82842486499976,12106.138342404995,108
275000,110000,12.762646,14.165368,-19.76645,23.430187,29.519417,75.09561,-9.941226,22.878738,28.994608,74.20172,-9.64961,23.932129,29.966665,75.675644,-9.696605,2.417639,2.7869644,8.289958,-6.4059095,0.15625,0.36309218,1.0,0.0,0.0,0.0,0.0,0.0,-0.009272464,0.180391,0.8697862,-0.9351451,0.20324288,0.11460639,0.70547134,0.049248308,0.00390625,0.06219755,0.9971175,7.7437e-23,1.1141412,5.003034,25.651001,-25.258692,0.0,-593.0569458007812,0,0,22000,550,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014962134,0.26087096,0.94497985,-0.9731421,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.0460622040009184,0.007050617999993847,0.0009038600001076702,107.77580830499937,110.82982498700039,12217.047602363993,109
275000,111000,5.806299,5.641219,-17.010502,22.277548,28.930994,76.26505,-9.698876,21.956697,28.521269,75.21657,-10.054168,22.193048,28.77123,76.29293,-9.624537,4.1523266,2.3902073,11.519094,-3.3136027,0.16015625,0.3667509,1.0,0.0,0.0,0.0,0.0,0.0,-0.01036036,0.17325586,0.9366012,-0.56698334,0.16051912,0.08619397,0.99573207,0.053588953,0.00390625,0.06237781,1.0,4.0221044e-27,1.0738711,4.2679396,47.941097,-12.836893,0.0,-412.7215576171875,0,0,22200,555,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011825238,0.21292509,0.934973,-0.8477644,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.043334992000382,0.008036635001190007,0.0010456599993631244,106.58098957600123,109.63340686300216,12326.758653494997,110
275000,112000,11.230661,12.913533,-16.586956,21.399025,29.447641,75.93007,-9.671814,21.147552,29.32006,75.574326,-9.5923815,21.220999,29.82566,75.2413,-9.700502,3.8012645,2.7053316,9.475122,-5.9085793,0.16796875,0.37383854,1.0,0.0,0.0,0.0,0.0,0.0,0.0023184598,0.16655728,0.8392184,-0.61267674,0.16010621,0.077986754,0.774261,0.034131635,0.00390625,0.06237781,1.0,6.6558834e-28,0.841395,4.4079685,50.89913,-11.677752,0.0,-454.45269775390625,0,0,22400,560,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024254626,0.2035659,0.83800447,-0.9204536,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.0593389330006175,0.00832978000107687,0.0010481289991730591,107.51920341100049,110.58792025300136,12437.422861457997,111
275000,113000,7.506892,11.362351,-13.175203,19.29686,28.155014,77.500496,-10.94035,18.863684,28.287197,77.348236,-10.548661,19.449234,28.382385,76.9916,-10.239889,5.276222,2.4437482,11.153458,-4.0422487,0.12890625,0.33509615,1.0,0.0,0.0,0.0,0.0,0.0,-0.0016713219,0.1772972,0.9259005,-0.6220447,0.13332772,0.06727813,0.56866986,0.023009071,0.003906251,0.061556734,0.98686105,2.2269568e-11,0.9143688,2.5269508,15.128328,-9.386246,0.0,-297.276611328125,0,0,22600,565,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015470083,0.18386607,0.879551,-0.7588962,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.7015185319996817,0.008073647999481182,0.0010721879989432637,107.2503650409999,110.961029408998,12548.457775302993,112
275000,114000,8.747433,10.398508,-21.529741,25.735043,31.182098,78.72147,-10.231058,25.798702,31.281918,78.7324,-10.518058,25.98345,31.547848,77.63248,-10.25666,3.0747628,2.9178677,12.036324,-5.947984,0.16015625,0.3667509,1.0,0.0,0.0,0.0,0.0,0.0,0.006312897,0.15286681,1.0450035,-0.4940505,0.18706457,0.11667429,0.94218856,0.046252362,0.0039062505,0.04835742,0.7306328,5.109767e-18,1.1957543,4.1449604,21.886906,-17.614626,0.0,-543.4244384765625,0,0,22800,570,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012986663,0.20344721,0.8489128,-0.6885376,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,2.944963623000149,0.006854455999928177,0.0008369489987671841,105.85130386600031,108.80395889399915,12657.337119211994,113
275000,115000,20.497925,19.367079,-16.41919,21.611488,31.398127,81.822716,-11.286193,21.558628,31.216589,78.657486,-10.5949135,21.39297,31.405344,79.28352,-10.631256,4.185545,2.2474685,9.669716,-1.8530501,0.16796875,0.37383854,1.0,0.0,0.0,0.0,0.0,0.0,0.0015845529,0.16040798,0.7805266,-0.6880612,0.16684969,0.092830814,0.72041684,0.034623444,0.0039062505,0.062290642,0.9986072,1.061268e-18,1.0458173,3.6355517,25.667553,-15.718121,0.0,-424.50927734375,0,0,23000,575,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019093992,0.20652278,0.9699853,-0.69111454,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,2.905324446001032,0.007551989001512993,0.0010588770001049852,106.34677041600116,109.26070572800381,12766.679909233999,114
275000,116000,8.486109,8.965675,-15.609032,20.370916,30.943165,77.75757,-10.8015175,20.32957,31.100105,77.769714,-11.217758,20.741505,31.563114,79.601944,-11.24995,3.918509,2.4014814,10.634415,-2.4862273,0.1484375,0.35553312,1.0,0.0,0.0,0.0,0.0,0.0,-0.00093950704,0.16570218,0.8989358,-0.57764256,0.1687338,0.0915534,0.8212175,0.04062477,0.0039062505,0.053726546,0.85249025,2.7502093e-11,0.8946556,2.5682573,15.016405,-9.140759,0.0,-458.10736083984375,0,0,23200,580,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009009547,0.2073118,0.90956116,-0.82199293,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.224457133999749,0.008878504999302095,0.0010971369993058033,107.0226717810001,110.25710455699846,12877.013981740996,115
275000,117000,11.299506,21.718939,-18.682411,24.872925,32.18622,80.947426,-11.397137,25.210306,32.22257,80.64746,-11.252778,24.789232,32.369797,80.373055,-11.165597,5.2518616,2.600892,11.608019,-2.8462906,0.1640625,0.37033227,1.0,0.0,0.0,0.0,0.0,0.0,-0.0039227055,0.16636242,0.7714065,-0.56078815,0.14345735,0.08094268,0.77117646,0.016595602,0.00390625,0.044034187,0.51210624,2.734242e-26,1.0027232,4.0863786,27.49525,-30.696884,0.0,-310.9041748046875,0,0,23400,585,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024439758,0.19059122,0.8386808,-0.8810041,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.255640464998578,0.008932896998885553,0.0011066380011470756,106.46512327399978,109.73080327399839,12986.819333725996,116
275000,118000,10.476229,12.942902,-17.058147,23.083637,32.03534,78.066185,-11.717338,22.857574,32.124424,77.60226,-11.572997,23.804094,33.174007,81.01784,-11.50633,4.7665405,2.3521862,10.251223,-2.8945649,0.1484375,0.35553312,1.0,0.0,0.0,0.0,0.0,0.0,-0.010502843,0.1772959,0.832866,-0.6643426,0.15152806,0.079122536,0.72131634,0.049001146,0.0039062498,0.042320583,0.517896,9.959481e-13,1.0976855,3.2538579,17.072525,-9.904575,0.0,-369.02490234375,0,0,23600,590,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012190777,0.18654725,0.8413712,-0.65985733,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,3.228954591000729,0.0071822339996288065,0.0009389899987581884,106.96300206700107,110.20007788200019,13097.107762536998,117
275000,119000,7.183526,8.168753,-18.68749,23.56419,31.324091,79.63804,-11.53935,23.513407,31.322498,78.74964,-11.766424,23.670843,31.65442,79.6275,-11.814072,4.05282,2.2229762,9.620803,-6.7155285,0.14453125,0.3516276,1.0,0.0,0.0,0.0,0.0,0.0,-0.005982088,0.13500215,0.7268229,-0.60808694,0.1653097,0.087656304,0.6552345,0.048350174,0.0039062495,0.047937226,0.75861233,8.276407e-11,0.90028614,2.8957381,14.064939,-8.873823,0.0,-454.29730224609375,0,0,23800,595,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00190656,0.20632489,0.9117012,-0.8413629,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,2.649273262999486,0.006651797999438713,0.000899061000382062,106.6332109799987,109.290035101998,13206.473395891997,118
